url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew/pulls,317,18
/YosemiteCrew/Yosemite-Crew,191,51
/YosemiteCrew/Yosemite-Crew/issues,172,17
/YosemiteCrew/Yosemite-Crew/pull/1792,56,4
/YosemiteCrew/Yosemite-Crew/pull/1792/commits,43,1
/YosemiteCrew/Yosemite-Crew/pull/1799,37,4
/YosemiteCrew/Yosemite-Crew/pull/1819,36,3
/YosemiteCrew/Yosemite-Crew/pull/1845,32,2
/YosemiteCrew/Yosemite-Crew/pull/1988,27,2
/YosemiteCrew/Yosemite-Crew/pull/1675,25,5
