url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew/pulls,495,8
/YosemiteCrew/Yosemite-Crew,292,58
/YosemiteCrew/Yosemite-Crew/issues,186,10
/YosemiteCrew/Yosemite-Crew/pull/1618,76,5
/YosemiteCrew/Yosemite-Crew/pull/1566,70,6
/YosemiteCrew/Yosemite-Crew/tree/dev,56,5
/YosemiteCrew/Yosemite-Crew/security,55,3
/YosemiteCrew/Yosemite-Crew/pull/1566/commits,54,2
/YosemiteCrew/Yosemite-Crew/pull/1566/checks,44,3
/YosemiteCrew/Yosemite-Crew/security/dependabot,34,2
