url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew,190,74
/YosemiteCrew/Yosemite-Crew/pulls,69,11
/YosemiteCrew/Yosemite-Crew/security/dependabot,53,3
/YosemiteCrew/Yosemite-Crew/issues,40,14
/YosemiteCrew/Yosemite-Crew/security,36,3
/YosemiteCrew/Yosemite-Crew/issues/1503,21,9
/YosemiteCrew/Yosemite-Crew/pull/1488,19,2
/YosemiteCrew/Yosemite-Crew/commits/main,18,6
/YosemiteCrew/Yosemite-Crew/pull/1488/changes,15,2
/YosemiteCrew/Yosemite-Crew/releases,14,4
