url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew/pulls,415,8
/YosemiteCrew/Yosemite-Crew,282,61
/YosemiteCrew/Yosemite-Crew/issues,151,10
/YosemiteCrew/Yosemite-Crew/pull/1566,70,6
/YosemiteCrew/Yosemite-Crew/pull/1618,61,5
/YosemiteCrew/Yosemite-Crew/tree/dev,55,5
/YosemiteCrew/Yosemite-Crew/security,55,3
/YosemiteCrew/Yosemite-Crew/pull/1566/commits,54,2
/YosemiteCrew/Yosemite-Crew/pull/1566/checks,44,3
/YosemiteCrew/Yosemite-Crew/security/dependabot,38,2
