url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew,201,100
/YosemiteCrew/Yosemite-Crew/issues,91,21
/YosemiteCrew/Yosemite-Crew/issues/1516,59,18
/YosemiteCrew/Yosemite-Crew/issues/1503,47,11
/YosemiteCrew/Yosemite-Crew/pulls,40,17
/YosemiteCrew/Yosemite-Crew/pull/1522,17,3
/YosemiteCrew/Yosemite-Crew/tree/main/apps,10,7
/YosemiteCrew/Yosemite-Crew/blob/main/CONTRIBUTING.md,9,6
/YosemiteCrew/Yosemite-Crew/pull/1519,9,3
/YosemiteCrew/Yosemite-Crew/issues/877,8,3
