url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew,190,76
/YosemiteCrew/Yosemite-Crew/pulls,60,13
/YosemiteCrew/Yosemite-Crew/issues/1503,54,13
/YosemiteCrew/Yosemite-Crew/issues,53,15
/YosemiteCrew/Yosemite-Crew/security/dependabot,44,2
/YosemiteCrew/Yosemite-Crew/issues/1516,33,15
/YosemiteCrew/Yosemite-Crew/security,31,2
/YosemiteCrew/Yosemite-Crew/releases/tag/pms-v1.2.0-beta,16,12
/YosemiteCrew/Yosemite-Crew/releases,16,4
/YosemiteCrew/Yosemite-Crew/security/dependabot/223,13,1
