url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew,209,102
/YosemiteCrew/Yosemite-Crew/issues,95,21
/YosemiteCrew/Yosemite-Crew/issues/1516,70,23
/YosemiteCrew/Yosemite-Crew/issues/1503,52,12
/YosemiteCrew/Yosemite-Crew/pulls,41,18
/YosemiteCrew/Yosemite-Crew/pull/1522,17,3
/YosemiteCrew/Yosemite-Crew/tree/main/apps,12,9
/YosemiteCrew/Yosemite-Crew/tree/main,12,4
/YosemiteCrew/Yosemite-Crew/blob/main/CONTRIBUTING.md,11,8
/YosemiteCrew/Yosemite-Crew/tree/main/docs,11,2
