url_path,views_total,views_unique
/YosemiteCrew/Yosemite-Crew,154,39
/YosemiteCrew/Yosemite-Crew/pulls,91,12
/YosemiteCrew/Yosemite-Crew/issues,37,12
/YosemiteCrew/Yosemite-Crew/commits/dev,36,1
/YosemiteCrew/Yosemite-Crew/graphs/contributors,25,5
/YosemiteCrew/Yosemite-Crew/releases,23,6
/YosemiteCrew/Yosemite-Crew/pull/2057,17,4
/YosemiteCrew/Yosemite-Crew/commits,14,1
/YosemiteCrew/Yosemite-Crew/tree/dev,12,3
/YosemiteCrew/Yosemite-Crew/actions,7,3
